Date,Open,High,Low,Close,Volume,Price_Change,Price_Change_Abs,MA_5,MA_10,MA_20,MA_50,EMA_12,EMA_26,MACD,MACD_Signal,RSI,BB_Middle,BB_Upper,BB_Lower,BB_Width,Volatility_5,Volatility_20,Volume_MA_5,Volume_MA_20,Volume_Ratio,Daily_Range,Daily_Range_MA,News_Sentiment,News_Sentiment_Pos,News_Sentiment_Neg,News_Count,Wiki_Views,Wiki_Views_MA_7,Wiki_Views_Change,Ticker,Target,Target_Return,Close_Lag_1,Return_Lag_1,Close_Lag_2,Return_Lag_2,Close_Lag_3,Return_Lag_3,Close_Lag_5,Return_Lag_5,Close_Lag_10,Return_Lag_10,Close_Diff_1,Close_Diff_5,OC_Gap_Lag_1,HL_Range_Lag_1,Price_vs_MA5_Lag_1,Price_vs_MA20_Lag_1,Volume_Lag_1,Volume_Lag_2,Volume_Lag_3,Volume_Lag_5,Volume_Change_Lag_1,Volume_MA_Ratio_Lag_1,RSI_Lag_1,RSI_Lag_5,RSI_Change,RSI_Oversold_Lag_1,RSI_Overbought_Lag_1,MACD_Lag_1,MACD_Signal_Lag_1,MACD_Hist_Lag_1,BB_Position_Lag_1,Volatility_Lag_1,Volatility_Lag_5,News_Sentiment_Lag_1,News_Sentiment_Lag_3,News_Sentiment_MA_5,News_Sentiment_Trend,Wiki_Views_Lag_1,Wiki_Views_Lag_7,Wiki_Views_Change_Lag_1,Wiki_Attention_Spike,Combined_Sentiment,DayOfWeek,Month,Quarter,WeekOfYear,Is_Monday,Is_Friday,Is_MonthStart,Is_MonthEnd,Sentiment_Volatility_Interaction,Sentiment_Volume_Interaction
2025-01-22,416.809998,428.0,414.589996,415.109985,60963300,-0.021129,-8.960022,421.544,409.142996,415.658998,387.199799,414.265613,406.934777,7.330837,9.088537,49.336099,415.658998,456.368117,374.949879,0.195877,0.046093,0.042214,78597260.0,80603665.0,0.756334,0.032305,0.052023,0.267867,0.094238,0.033286,21,16005,11480.428571,-0.084801,TSLA,412.380005,-0.006577,424.070007,-0.021129,426.5,-0.026706,413.820007,0.003117,396.359985,0.047305,411.049988,0.009877,-2.429993,20.76001,-0.019809,0.063409,0.015022,0.017657,87320900.0,94991400.0,68335200.0,84565000.0,-0.080749,1.048049,47.87407,43.464915,4.832015,0,0,7.831331,9.527962,-1.696631,0.58817,0.045462,0.023303,0.267867,0.267867,0.267867,0.0,17488.0,10569.0,0.87559,1.698067,0.267867,2,1,1,4,0,0,0,0,0.012178,-0.02163
2025-01-23,416.059998,420.730011,408.950012,412.380005,50690600,-0.006577,-2.72998,418.376001,410.944998,415.224998,389.509199,413.97552,407.338127,6.637393,8.598308,52.629636,415.224998,455.87671,374.573287,0.195806,0.02412,0.041519,72460280.0,76527385.0,0.662385,0.028566,0.048711,0.267867,0.094238,0.033286,21,15366,12363.571429,-0.039925,TSLA,406.579987,-0.014065,415.109985,-0.006577,424.070007,-0.027566,426.5,-0.033107,428.220001,-0.03699,394.359985,0.045694,-8.960022,18.75,-0.004079,0.032305,-0.015263,-0.001321,60963300.0,87320900.0,94991400.0,81375500.0,-0.301848,0.775642,49.336099,49.436819,1.462029,0,0,7.330837,9.088537,-1.7577,0.493257,0.046093,0.037943,0.267867,0.267867,0.267867,0.0,16005.0,9284.0,-0.084801,1.523391,0.267867,3,1,1,4,0,0,0,0,0.012347,-0.080855
2025-01-24,414.450012,418.880005,405.779999,406.579987,56427100,-0.014065,-5.800018,416.927997,412.108997,414.023997,391.216399,412.837746,407.281969,5.555777,7.989802,59.504239,414.023997,454.179393,373.868602,0.193976,0.020014,0.041265,70078660.0,75713835.0,0.745268,0.03222,0.048109,0.267867,0.094238,0.033286,21,13094,12902.142857,-0.147859,TSLA,397.149994,-0.023193,412.380005,-0.014065,415.109985,-0.020549,424.070007,-0.041243,413.820007,-0.017496,394.940002,0.029473,-2.72998,-15.839996,-0.008845,0.028566,-0.014332,-0.006852,50690600.0,60963300.0,87320900.0,68335200.0,-0.168506,0.699564,52.629636,37.511602,3.293537,0,0,6.637393,8.598308,-1.960915,0.465008,0.02412,0.044289,0.267867,0.267867,0.267867,0.0,15366.0,9031.0,-0.039925,1.437745,0.267867,4,1,1,4,0,1,0,0,0.006461,-0.045137
2025-01-27,394.799988,406.690002,389.0,397.149994,58125500,-0.023193,-9.429993,411.057996,412.349997,410.767497,392.159399,410.424245,406.531452,3.892793,7.1704,44.548362,410.767497,444.494449,377.040546,0.164214,0.008051,0.037423,62705480.0,75642520.0,0.768424,0.044542,0.046993,0.267867,0.094238,0.033286,21,11357,13771.285714,-0.074635,TSLA,398.089996,0.002367,406.579987,-0.023193,412.380005,-0.036932,415.109985,-0.043266,426.5,-0.068816,394.73999,0.006105,-5.800018,-7.240021,-0.018989,0.03222,-0.02482,-0.01798,56427100.0,50690600.0,60963300.0,94991400.0,0.113167,0.805197,59.504239,43.042055,6.874603,0,0,5.555777,7.989802,-2.434025,0.40731,0.020014,0.044605,0.267867,0.267867,0.267867,0.0,13094.0,9214.0,-0.147859,1.21108,0.267867,0,1,1,5,1,0,0,0,0.005361,0.030314
2025-01-28,396.910004,400.589996,386.5,398.089996,48910700,0.002367,0.940002,405.861993,411.827997,407.965497,393.551399,408.526669,405.906159,2.62051,6.260422,44.698092,407.965497,435.213084,380.717909,0.133578,0.010575,0.037388,55023440.0,74269735.0,0.658555,0.035394,0.044651,0.267867,0.094238,0.033286,21,11032,12849.0,-0.028617,TSLA,389.100006,-0.022583,397.149994,0.002367,406.579987,-0.020881,412.380005,-0.034653,424.070007,-0.061263,403.309998,-0.012943,-9.429993,-29.350006,0.005952,0.044542,-0.033835,-0.033151,58125500.0,56427100.0,50690600.0,87320900.0,0.030099,0.92696,44.548362,47.87407,-14.955878,0,0,3.892793,7.1704,-3.277607,0.298121,0.008051,0.045462,0.267867,0.267867,0.267867,0.0,11357.0,9184.0,-0.132656,1.045475,0.267867,1,1,1,5,0,0,0,0,0.002157,0.008063
2025-01-29,395.209991,398.589996,384.480011,389.100006,68033600,-0.022583,-8.98999,400.659998,411.101999,405.837497,394.728599,405.537951,404.661259,0.876692,5.183676,47.703468,405.837497,431.91615,379.758843,0.128518,0.010887,0.036204,56437500.0,73538075.0,0.925148,0.036263,0.041188,0.267867,0.094238,0.033286,21,10639,12082.428571,-0.035624,TSLA,400.279999,0.028733,398.089996,-0.022583,397.149994,-0.020269,406.579987,-0.042993,415.109985,-0.062658,396.359985,-0.018317,0.940002,-25.980011,0.002973,0.035394,-0.019149,-0.024207,48910700.0,58125500.0,56427100.0,60963300.0,-0.158533,0.888907,44.698092,49.336099,0.14973,0,0,2.62051,6.260422,-3.639912,0.318782,0.010575,0.046093,0.267867,0.267867,0.267867,0.0,11032.0,9324.0,-0.028617,1.012098,0.267867,2,1,1,5,0,0,0,0,0.002833,-0.042466
2025-01-30,410.779999,412.5,384.410004,400.279999,98092900,0.028733,11.179993,398.239996,408.307999,404.980997,396.510599,404.729035,404.336721,0.392314,4.225404,52.13395,404.980997,430.580124,379.381869,0.126421,0.021862,0.036283,65917960.0,75195670.0,1.304502,0.070176,0.042568,0.267867,0.094238,0.033286,21,10735,11420.857143,0.009023,TSLA,404.600006,0.010792,389.100006,0.028733,398.089996,0.005501,397.149994,0.007881,412.380005,-0.029342,428.220001,-0.065247,-8.98999,-26.009979,-0.01546,0.036263,-0.028852,-0.041242,68033600.0,48910700.0,58125500.0,50690600.0,0.390976,1.205468,47.703468,52.629636,3.005376,0,0,0.876692,5.183676,-4.306984,0.179096,0.010887,0.02412,0.267867,0.267867,0.267867,0.0,10639.0,17488.0,-0.035624,0.974455,0.267867,3,1,1,5,0,0,0,0,0.002916,0.104729
2025-01-31,401.529999,419.98999,401.339996,404.600006,83283600,0.010792,4.320007,397.844,407.385999,405.018997,398.188199,404.709185,404.356224,0.352961,3.450915,53.814614,405.018997,430.613249,379.424745,0.126385,0.022319,0.03562,71289260.0,75518595.0,1.102822,0.046095,0.043584,0.267867,0.094238,0.033286,21,10668,11074.285714,-0.006241,TSLA,383.679993,-0.051705,400.279999,0.010792,389.100006,0.039836,398.089996,0.016353,406.579987,-0.00487,413.820007,-0.02228,11.179993,-12.100006,-0.025561,0.070176,0.005123,-0.011608,98092900.0,68033600.0,48910700.0,56427100.0,0.44183,1.488106,52.13395,59.504239,4.430482,0,0,0.392314,4.225404,-3.833089,0.408181,0.021862,0.020014,0.267867,0.267867,0.267867,0.0,10735.0,16005.0,0.009023,0.979146,0.267867,4,1,1,5,0,1,0,1,0.005856,0.118352
2025-02-03,386.679993,389.170013,374.359985,383.679993,93732100,-0.051705,-20.920013,395.15,403.103998,405.238997,399.087,401.473924,402.824651,-1.350726,2.490587,43.068013,405.238997,429.962526,380.515468,0.122019,0.03131,0.034842,78410580.0,74719665.0,1.25445,0.0386,0.042757,0.267867,0.094238,0.033286,21,11385,10579.571429,0.116395,TSLA,392.209991,0.022232,404.600006,-0.051705,400.279999,-0.041471,389.100006,-0.01393,397.149994,-0.033917,426.5,-0.100399,4.320007,-1.97998,0.007646,0.046095,0.016982,-0.001034,83283600.0,98092900.0,68033600.0,58125500.0,-0.150972,1.168249,53.814614,44.548362,1.680665,0,0,0.352961,3.450915,-3.097954,0.491815,0.022319,0.008051,0.267867,0.267867,0.267867,0.0,10668.0,15366.0,-0.006241,0.972408,0.267867,0,2,1,6,1,0,0,0,0.005979,-0.04044
2025-02-04,382.630005,394.0,381.399994,392.209991,57072200,0.022232,8.529999,393.973999,399.917996,404.327496,400.011199,400.048704,402.03838,-1.989676,1.594534,48.550676,404.327496,429.582154,379.072839,0.124922,0.033869,0.029706,80042880.0,72802110.0,0.783936,0.032126,0.039629,0.267867,0.094238,0.033286,21,10611,10519.428571,-0.067984,TSLA,378.170013,-0.035797,383.679993,0.022232,404.600006,-0.030623,400.279999,-0.020161,398.089996,-0.014771,424.070007,-0.075129,-20.920013,-13.470001,-0.007758,0.0386,-0.029027,-0.053201,93732100.0,83283600.0,98092900.0,48910700.0,0.125457,1.195401,43.068013,44.698092,-10.746601,0,0,-1.350726,2.490587,-3.841313,0.063998,0.03131,0.010575,0.267867,0.267867,0.267867,0.0,11385.0,13094.0,0.06721,1.032647,0.267867,1,2,1,6,0,0,0,0,0.008387,0.033606
2025-02-05,387.51001,388.390015,375.529999,378.170013,57223300,-0.035797,-14.039978,391.788,396.223999,402.683498,400.734,396.682752,400.270353,-3.587601,0.558107,30.0359,402.683498,430.268797,375.098198,0.137007,0.036258,0.030641,77880820.0,71387450.0,0.801588,0.034006,0.039799,0.267867,0.094238,0.033286,21,11054,10578.714286,0.041749,TSLA,374.320007,-0.010181,392.209991,-0.035797,383.679993,-0.014361,404.600006,-0.065324,389.100006,-0.02809,415.109985,-0.088988,8.529999,-5.880005,0.025037,0.032126,-0.004477,-0.02997,57072200.0,93732100.0,83283600.0,68033600.0,-0.391114,0.71302,48.550676,47.703468,5.482663,0,0,-1.989676,1.594534,-3.58421,0.260094,0.033869,0.010887,0.267867,0.267867,0.267867,0.0,10611.0,11357.0,-0.067984,0.958788,0.267867,2,2,1,6,0,0,0,0,0.009072,-0.104766
2025-02-06,373.029999,375.399994,363.179993,374.320007,77918200,-0.010181,-3.850006,386.596002,392.417999,401.681499,401.427599,393.242329,398.348105,-5.105775,-0.574669,32.796165,401.681499,431.872586,371.490412,0.150324,0.030956,0.029445,73845880.0,71498385.0,1.08979,0.032646,0.040207,0.267867,0.094238,0.033286,21,12585,10843.0,0.138502,TSLA,361.619995,-0.033928,378.170013,-0.010181,392.209991,-0.045613,383.679993,-0.024395,400.279999,-0.064855,412.380005,-0.092294,-14.039978,-10.929993,-0.024103,0.034006,-0.034759,-0.060875,57223300.0,57072200.0,93732100.0,98092900.0,0.002648,0.734755,30.0359,52.13395,-18.514776,0,0,-3.587601,0.558107,-4.145708,0.055678,0.036258,0.021862,0.267867,0.267867,0.267867,0.0,11054.0,11032.0,0.041749,0.993707,0.267867,3,2,1,6,0,0,0,0,0.009712,0.000709
2025-02-07,370.190002,380.549988,360.339996,361.619995,70298300,-0.033928,-12.700012,378.0,387.922,400.015498,401.608799,388.377355,395.627504,-7.250149,-1.909765,21.747082,400.015498,435.060127,364.97087,0.175216,0.028771,0.030265,71248820.0,71361360.0,0.985103,0.055887,0.042574,0.267867,0.094238,0.033286,21,12238,11067.285714,-0.027573,TSLA,350.730011,-0.030114,374.320007,-0.033928,378.170013,-0.043763,392.209991,-0.077994,404.600006,-0.106228,406.579987,-0.110581,-3.850006,-25.959991,0.003458,0.032646,-0.031754,-0.068117,77918200.0,57223300.0,57072200.0,83283600.0,0.361652,1.055146,32.796165,53.814614,2.760265,0,0,-5.105775,-0.574669,-4.531106,0.046861,0.030956,0.022319,0.267867,0.267867,0.267867,0.0,12585.0,10639.0,0.138502,1.122245,0.267867,4,2,1,6,0,1,0,0,0.008292,0.096874
2025-02-10,356.209991,362.700012,350.51001,350.730011,77514900,-0.030114,-10.889984,371.410004,383.280002,397.814999,401.8516,382.585456,392.301764,-9.716308,-3.471074,20.254706,397.814999,439.206539,356.42346,0.208094,0.024474,0.030807,68005380.0,72122740.0,1.074764,0.034756,0.041595,0.267867,0.094238,0.033286,21,9833,10995.285714,-0.034561,TSLA,328.5,-0.063382,361.619995,-0.030114,374.320007,-0.063021,378.170013,-0.07256,383.679993,-0.085879,397.149994,-0.116883,-12.700012,-42.980011,-0.02315,0.055887,-0.043333,-0.095985,70298300.0,77918200.0,57223300.0,93732100.0,-0.097794,0.986659,21.747082,43.068013,-11.049083,1,0,-7.250149,-1.909765,-5.340384,-0.047809,0.028771,0.03131,0.267867,0.267867,0.267867,0.0,12238.0,10735.0,-0.027573,1.081118,0.267867,0,2,1,7,1,0,0,0,0.007707,-0.026196
2025-02-11,345.799988,349.369995,325.100006,328.5,118543400,-0.063382,-22.230011,358.668005,376.321002,394.0745,401.657,374.264616,387.575707,-13.311091,-5.439077,18.286345,394.0745,445.644646,342.504353,0.261728,0.019018,0.032677,80299620.0,74670885.0,1.587545,0.073881,0.045444,0.267867,0.094238,0.033286,21,11689,11149.285714,0.188752,TSLA,336.51001,0.024384,350.730011,-0.063382,361.619995,-0.091588,374.320007,-0.122409,392.209991,-0.162438,398.089996,-0.17481,-10.889984,-32.949982,-0.015384,0.034756,-0.05568,-0.118359,77514900.0,70298300.0,77918200.0,57072200.0,0.102657,1.139835,20.254706,48.550676,-1.492376,1,0,-9.716308,-3.471074,-6.245234,-0.068776,0.024474,0.033869,0.267867,0.267867,0.267867,0.0,9833.0,10668.0,-0.196519,0.864952,0.267867,1,2,1,7,0,0,0,0,0.006556,0.027498
2025-02-12,329.940002,346.399994,329.119995,336.51001,105382700,0.024384,8.01001,350.336005,371.062003,391.082001,401.729399,368.456215,383.793063,-15.336848,-7.418631,23.253195,391.082001,448.686599,333.477403,0.294591,0.032441,0.033488,89931500.0,75711770.0,1.391893,0.051351,0.046952,0.267867,0.094238,0.033286,21,13083,11439.142857,0.119257,TSLA,355.940002,0.05774,328.5,0.024384,350.730011,-0.040544,361.619995,-0.069437,378.170013,-0.110162,389.100006,-0.135158,-22.230011,-63.709991,-0.050029,0.073881,-0.084111,-0.166401,118543400.0,77514900.0,70298300.0,57223300.0,0.529298,1.476264,18.286345,30.0359,-1.968361,1,0,-13.311091,-5.439077,-7.872014,-0.13578,0.019018,0.036258,0.267867,0.267867,0.267867,0.0,11689.0,11385.0,0.188752,1.021578,0.267867,2,2,1,7,0,0,0,0,0.005094,0.141781
2025-02-13,345.0,358.690002,342.850006,355.940002,89441500,0.05774,19.429993,346.660004,366.628003,387.468001,401.944999,366.530644,381.729873,-15.199229,-8.974751,33.712856,387.468001,444.326801,330.6092,0.293489,0.048973,0.030616,92236160.0,76115070.0,1.175083,0.044502,0.044385,0.267867,0.094238,0.033286,21,12990,11497.0,-0.007108,TSLA,355.839996,-0.000281,336.51001,0.05774,328.5,0.083531,350.730011,0.014855,374.320007,-0.049102,400.279999,-0.110772,8.01001,-41.660004,0.019913,0.051351,-0.039465,-0.139541,105382700.0,118543400.0,77514900.0,77918200.0,-0.11102,1.171811,23.253195,32.796165,4.966851,1,0,-15.336848,-7.418631,-7.918216,0.026323,0.032441,0.030956,0.267867,0.267867,0.267867,0.0,13083.0,10611.0,0.119257,1.132999,0.267867,3,2,1,7,0,0,0,0,0.00869,-0.029739
2025-02-14,360.619995,362.0,347.5,355.839996,68277300,-0.000281,-0.100006,345.504004,361.752002,384.569,401.919999,364.885929,379.812105,-14.926176,-10.165036,35.865327,384.569,441.682375,327.455625,0.297025,0.046972,0.030093,91831960.0,76112175.0,0.897061,0.040749,0.04385,0.267867,0.094238,0.033286,21,10851,11298.857143,-0.164665,TSLA,354.109985,-0.004862,355.940002,-0.000281,336.51001,0.057443,328.5,0.083227,361.619995,-0.015984,404.600006,-0.120514,19.429993,-18.380005,0.03171,0.044502,0.02677,-0.081369,89441500.0,105382700.0,118543400.0,70298300.0,-0.15127,0.969701,33.712856,21.747082,10.459661,0,0,-15.199229,-8.974751,-6.224478,0.222752,0.048973,0.028771,0.267867,0.267867,0.267867,0.0,12990.0,11054.0,-0.007108,1.123596,0.267867,4,2,1,7,0,1,0,0,0.013118,-0.04052
2025-02-18,355.01001,359.100006,350.019989,354.109985,51631700,-0.004862,-1.730011,346.179999,358.795001,380.9495,401.973799,363.228092,377.908244,-14.680152,-11.068059,35.032668,380.9495,436.012584,325.886415,0.289083,0.044532,0.028769,86655320.0,73944190.0,0.698252,0.025642,0.042555,0.267867,0.094238,0.033286,21,12791,11968.571429,0.147896,TSLA,360.559998,0.018215,355.839996,-0.004862,355.940002,-0.005141,336.51001,0.052301,350.730011,0.009637,383.679993,-0.077069,-0.100006,-5.779999,-0.013255,0.040749,0.029916,-0.074704,68277300.0,89441500.0,105382700.0,77514900.0,-0.236626,0.743503,35.865327,20.254706,2.15247,0,0,-14.926176,-10.165036,-4.76114,0.248491,0.046972,0.024474,0.267867,0.267867,0.267867,0.0,10851.0,12585.0,-0.164665,0.937287,0.267867,1,2,1,8,0,0,0,0,0.012582,-0.063384
2025-02-19,354.0,367.339996,353.670013,360.559998,67094400,0.018215,6.450012,352.591998,355.630002,377.773999,402.026399,362.817616,376.623189,-13.805573,-11.615562,40.116359,377.773999,429.596384,325.951614,0.274357,0.024857,0.029397,76365520.0,72932865.0,0.919947,0.037913,0.043133,0.267867,0.094238,0.033286,21,14354,12150.142857,0.122195,TSLA,354.399994,-0.017085,354.109985,0.018215,355.839996,0.013264,355.940002,0.01298,328.5,0.097595,392.209991,-0.080697,-1.730011,3.379974,-0.002535,0.025642,0.022907,-0.070454,51631700.0,68277300.0,89441500.0,118543400.0,-0.243794,0.595828,35.032668,18.286345,-0.832658,0,0,-14.680152,-11.068059,-3.612093,0.256284,0.044532,0.019018,0.267867,0.267867,0.267867,0.0,12791.0,12238.0,0.178785,1.107647,0.267867,2,2,1,8,0,0,0,0,0.011929,-0.065304
2025-02-20,361.51001,362.299988,348.0,354.399994,45965400,-0.017085,-6.160004,356.169995,353.253,374.738499,401.724599,361.522597,374.977026,-13.454429,-11.983335,33.539039,374.738499,424.420629,325.05637,0.265156,0.029172,0.029313,64482060.0,72182970.0,0.63679,0.04035,0.043768,0.267867,0.094238,0.033286,21,16160,12603.0,0.125819,TSLA,337.799988,-0.04684,360.559998,-0.017085,354.109985,0.000819,355.839996,-0.004047,336.51001,0.053163,378.170013,-0.062855,6.450012,32.059998,0.018531,0.037913,0.022598,-0.045567,67094400.0,51631700.0,68277300.0,105382700.0,0.299481,0.878595,40.116359,23.253195,5.083691,0,0,-13.805573,-11.615562,-2.190011,0.333913,0.024857,0.032441,0.267867,0.267867,0.267867,0.0,14354.0,9833.0,0.122195,1.232047,0.267867,3,2,1,8,0,0,0,0,0.006658,0.080221
2025-02-21,353.440002,354.980011,334.420013,337.799988,74058600,-0.04684,-16.600006,352.541992,349.600998,371.009499,400.696199,357.872965,372.223171,-14.350207,-12.45671,27.97415,371.009499,419.986299,322.032698,0.264019,0.024105,0.030603,61405480.0,73351370.0,1.009642,0.060864,0.04659,0.267867,0.094238,0.033286,21,11300,12667.142857,-0.300743,TSLA,330.529999,-0.021522,354.399994,-0.04684,360.559998,-0.063124,354.109985,-0.046059,355.940002,-0.050964,374.320007,-0.097564,-6.160004,17.889984,-0.019668,0.04035,-0.00497,-0.054274,45965400.0,67094400.0,51631700.0,89441500.0,-0.314915,0.71284,33.539039,33.712856,-6.57732,0,0,-13.454429,-11.983335,-1.471094,0.295314,0.029172,0.048973,0.267867,0.267867,0.267867,0.0,16160.0,11689.0,0.125819,1.366588,0.267867,4,2,1,8,0,1,0,0,0.007814,-0.084355
2025-02-24,338.140015,342.399994,324.700012,330.529999,76052300,-0.021522,-7.269989,347.479993,346.491998,367.206999,399.510999,353.666355,369.134788,-15.468434,-13.059054,30.741363,367.206999,416.364326,318.049672,0.267736,0.023796,0.030707,62960480.0,74332630.0,1.023135,0.05355,0.046356,0.267867,0.094238,0.033286,21,13016,12784.142857,0.124881,TSLA,302.799988,-0.083896,337.799988,-0.021522,354.399994,-0.067353,360.559998,-0.083287,355.839996,-0.071127,361.619995,-0.085974,-16.600006,-18.140015,-0.044251,0.060864,-0.041816,-0.089511,74058600.0,45965400.0,67094400.0,68277300.0,0.611181,1.206058,27.97415,35.865327,-5.564889,1,0,-14.350207,-12.45671,-1.893497,0.160967,0.024105,0.046972,0.267867,0.267867,0.267867,0.0,11300.0,13083.0,-0.300743,0.955664,0.267867,0,2,1,9,1,0,0,0,0.006457,0.163715
2025-02-25,327.019989,328.890015,297.25,302.799988,134228800,-0.083896,-27.730011,337.217993,341.698996,362.489499,397.547198,345.84076,364.221099,-18.38034,-14.123312,21.5599,362.489499,417.328377,307.65062,0.302568,0.037919,0.03482,79479900.0,78137795.0,1.717847,0.104491,0.053329,0.267867,0.094238,0.033286,21,12578,12753.714286,-0.033651,TSLA,290.799988,-0.03963,330.529999,-0.083896,337.799988,-0.103612,354.399994,-0.145598,354.109985,-0.144898,350.730011,-0.136658,-7.269989,-25.309998,-0.022506,0.05355,-0.04878,-0.099881,76052300.0,74058600.0,45965400.0,51631700.0,0.026921,1.207937,30.741363,35.032668,2.767213,0,0,-15.468434,-13.059054,-2.409379,0.126943,0.023796,0.044532,0.267867,0.267867,0.267867,0.0,13016.0,12990.0,0.151858,1.093996,0.267867,1,2,1,9,0,0,0,0,0.006374,0.007211
2025-02-26,303.709991,309.0,288.040009,290.799988,100118300,-0.03963,-12.0,323.265991,337.928995,357.124998,394.867798,337.372949,358.782499,-21.40955,-15.580559,21.843379,357.124998,417.963215,296.286782,0.340711,0.026572,0.035117,86084680.0,80698175.0,1.240651,0.072077,0.053149,0.267867,0.094238,0.033286,21,15062,12854.857143,0.197488,TSLA,281.950012,-0.030433,302.799988,-0.03963,330.529999,-0.120201,337.799988,-0.139136,360.559998,-0.193477,328.5,-0.114764,-27.730011,-51.309998,-0.074063,0.104491,-0.102065,-0.164665,134228800.0,76052300.0,74058600.0,67094400.0,0.764954,1.68884,21.5599,40.116359,-9.181463,1,0,-18.38034,-14.123312,-4.257028,-0.044226,0.037919,0.024857,0.267867,0.267867,0.267867,0.0,12578.0,10851.0,-0.033651,1.051265,0.267867,2,2,1,9,0,0,0,0,0.010157,0.204906
2025-02-27,291.160004,297.230011,280.880005,281.950012,101748200,-0.030433,-8.849976,308.775995,332.472995,351.767499,392.144799,328.846343,353.091203,-24.24486,-17.313419,21.161417,351.767499,419.257758,284.277239,0.383721,0.024016,0.03525,97241240.0,82383905.0,1.235049,0.057989,0.053813,0.267867,0.094238,0.033286,21,13859,12526.142857,-0.07987,TSLA,292.980011,0.03912,290.799988,-0.030433,302.799988,-0.068857,330.529999,-0.146976,354.399994,-0.20443,336.51001,-0.162135,-12.0,-69.76001,-0.042508,0.072077,-0.100431,-0.185719,100118300.0,134228800.0,76052300.0,45965400.0,-0.254122,1.163021,21.843379,33.539039,0.283479,1,0,-21.40955,-15.580559,-5.828991,-0.045093,0.026572,0.029172,0.267867,0.267867,0.267867,0.0,15062.0,12791.0,0.197488,1.238933,0.267867,3,2,1,9,0,0,0,0,0.007118,-0.068071
2025-02-28,279.5,293.880005,273.600006,292.980011,115697000,0.03912,11.029999,299.812,326.176996,346.402499,389.279799,323.328446,348.638522,-25.310077,-18.912751,28.344277,346.402499,414.709521,278.095478,0.394379,0.044187,0.036003,105568920.0,83264110.0,1.389518,0.06922,0.056285,0.267867,0.094238,0.033286,21,13219,12800.285714,-0.046179,TSLA,284.649994,-0.028432,281.950012,0.03912,290.799988,0.007497,302.799988,-0.032431,337.799988,-0.132682,355.940002,-0.176884,-8.849976,-72.449982,-0.031632,0.057989,-0.086878,-0.198476,101748200.0,100118300.0,134228800.0,74058600.0,0.01628,1.046348,21.161417,27.97415,-0.681962,1,0,-24.24486,-17.313419,-6.931441,-0.017241,0.024016,0.024105,0.267867,0.267867,0.267867,0.0,13859.0,14354.0,-0.07987,1.125086,0.267867,4,2,1,9,0,1,0,1,0.006433,0.004361
2025-03-03,300.339996,303.940002,277.299988,284.649994,115551400,-0.028432,-8.330017,290.635999,319.057996,340.404999,385.712399,317.377915,343.898631,-26.520717,-20.434344,28.809646,340.404999,408.25903,272.550967,0.398666,0.04407,0.035598,113468740.0,84877500.0,1.36139,0.093589,0.061569,0.267867,0.094238,0.033286,21,14971,14261.285714,-0.009461,TSLA,272.040009,-0.0443,292.980011,-0.028432,281.950012,0.009576,290.799988,-0.021149,330.529999,-0.138807,355.839996,-0.200062,11.029999,-44.819977,0.048229,0.06922,-0.022788,-0.154221,115697000.0,101748200.0,100118300.0,76052300.0,0.137091,1.095938,28.344277,30.741363,7.18286,1,0,-25.310077,-18.912751,-6.397326,0.108953,0.044187,0.023796,0.267867,0.267867,0.267867,0.0,13219.0,16160.0,-0.046179,1.061625,0.267867,0,3,1,10,1,0,0,0,0.011836,0.036722
2025-03-04,270.929993,284.350006,261.839996,272.040009,126706600,-0.0443,-12.609985,284.484003,310.850998,334.823,381.555999,310.402852,338.57577,-28.172918,-21.982059,30.704038,334.823,405.975435,263.670564,0.425015,0.034089,0.035253,111964300.0,86526225.0,1.464372,0.082745,0.067279,0.267867,0.094238,0.033286,21,15129,14625.714286,0.010554,TSLA,279.100006,0.025952,284.649994,-0.0443,292.980011,-0.071472,281.950012,-0.035148,302.799988,-0.101585,354.109985,-0.231764,-8.330017,-45.880005,-0.052241,0.093589,-0.020596,-0.16379,115551400.0,115697000.0,101748200.0,134228800.0,-0.001258,1.018354,28.809646,21.5599,0.465369,1,0,-26.520717,-20.434344,-6.086373,0.089155,0.04407,0.037919,0.267867,0.267867,0.267867,0.0,14971.0,11300.0,0.132537,1.183987,0.267867,1,3,1,10,0,0,0,0,0.011805,-0.000337
2025-03-05,272.920013,279.549988,267.709991,279.100006,94042900,0.025952,7.059998,282.144006,302.704999,329.1675,378.335399,305.58703,334.170158,-28.583128,-23.302273,30.251118,329.1675,399.084398,259.250603,0.42481,0.037452,0.035477,110749220.0,88374760.0,1.064138,0.042422,0.06773,0.267867,0.094238,0.033286,21,14827,14592.142857,-0.019962,TSLA,263.450012,-0.056073,272.040009,0.025952,284.649994,-0.019498,292.980011,-0.047375,290.799988,-0.040234,360.559998,-0.225926,-12.609985,-30.759979,0.004097,0.082745,-0.043742,-0.187511,126706600.0,115551400.0,115697000.0,100118300.0,0.096539,1.13167,30.704038,21.843379,1.894392,0,0,-28.172918,-21.982059,-6.190859,0.058813,0.034089,0.026572,0.267867,0.267867,0.267867,0.0,15129.0,13016.0,0.010554,1.178448,0.267867,2,3,1,10,0,0,0,0,0.009131,0.02586
